TransactionAmount,CustomerAge,AccountBalance,TransactionPercentage,CustomerOccupation_encoded,Cluster,PC1,PC2,CustomerOccupation
132.33,35,7457.94,1.7743505579288654,1,1,2109.9928137933384,-154.47640375501265,Engineer
672.74,46,5386.52,12.48932520439913,1,1,40.92169525194822,394.8284407880532,Engineer
74.04,18,1690.23,4.380468930263929,3,0,-3657.925312622986,-188.16211068368227,Student
197.18,28,3114.92,6.330178624170123,1,0,-2232.7123535848614,-71.06470575766724,Engineer
21.15,70,3466.74,0.6100832482389795,2,0,-1881.5892849959305,-248.63071519520716,Retired
218.37,62,9942.24,2.19638632742722,0,2,4594.667871087054,-78.99216876634148,Doctor
590.01,29,9791.74,6.02558891473834,0,2,4445.72173578646,293.1951329047431,Doctor
697.82,44,6824.0,10.22596717467761,1,1,1478.4942182805826,413.71640817695004,Engineer
302.76,38,8583.39,3.5272776839919895,1,1,3236.1643498773965,11.147902249014408,Engineer
148.0,20,1488.65,9.94189366204279,3,0,-3859.1928205608237,-113.21122237320924,Student
22.26,19,5583.88,0.3986475354054887,3,1,235.46274378242288,-256.58935428008385,Student
0.86,25,1357.22,0.06336481926290505,3,0,-3991.228646833602,-260.01296611923186,Student
757.1,65,10553.23,7.174106884811569,0,2,5207.967852734216,457.0498422117722,Doctor
38.81,25,1619.6,2.396270684119536,3,0,-3728.693084127674,-223.12641562479257,Student
76.51,49,9475.4,0.8074593157017119,1,2,4127.2073732366525,-218.86048337303495,Engineer
32.46,31,8656.18,0.37499220210300616,0,1,3307.785025043878,-259.4421923651148,Doctor
20.64,22,949.38,2.1740504329141124,3,0,-4398.986626785072,-238.4490126127603,Student
662.11,23,1996.38,33.16552960859155,3,0,-3349.296117230895,399.2008829709408,Student
288.77,55,8836.51,3.2679191219157784,1,1,3489.2436655176034,-3.8993310932118277,Engineer
35.05,30,14330.47,0.2445837435897078,0,2,8982.014858797738,-280.98253467334507,Doctor
214.73,46,5368.42,3.9998733333084964,0,1,20.864096933079054,-63.15077223036428,Doctor
25.38,57,8616.05,0.29456653570951885,1,1,3267.658998420632,-266.31969595645944,Engineer
617.66,41,5906.58,10.457151177161741,1,1,560.7353602063149,337.4959625068044,Engineer
446.39,63,7863.6,5.676662088610814,2,1,2517.0309125334143,157.86726135079033,Retired
377.92,33,2254.71,16.761357336420204,1,0,-3092.147357859145,113.5662315884561,Engineer
11.04,30,6983.04,0.1580973329667308,1,1,1634.5723017121336,-273.7468637554625,Engineer
275.46,36,9697.75,2.8404526823232192,0,2,4350.391789179087,-20.900296528062484,Doctor
179.76,78,5909.52,3.0418714210291187,2,1,561.8500580798973,-100.39564887913352,Retired
32.34,44,7847.62,0.4120994645510359,0,1,2499.2514694938864,-256.1079315165975,Doctor
273.92,79,4543.56,6.028752784160438,2,1,-803.6917788515839,-0.38086897173113243,Retired
375.45,19,1307.23,28.7210360839332,3,0,-4039.6701287299743,115.46285362542312,Student
388.98,23,1819.91,21.37358440802018,3,0,-3526.9174328277195,126.59444767926146,Student
492.84,25,577.67,85.31514532518565,3,0,-4768.825753846017,237.58427710458477,Student
148.85,57,7802.36,1.9077561148165427,0,1,2454.5085339693696,-139.39789204366656,Doctor
119.95,62,2596.61,4.619484635736595,2,0,-2751.3011817700576,-146.06651241219646,Retired
391.66,50,2406.31,16.276373368352377,1,0,-2940.4666827799906,126.66150991054002,Engineer
185.99,41,402.45,46.21443657597217,1,0,-4945.263821290347,-69.52161993682299,Engineer
322.48,27,1238.43,26.03942087966215,3,0,-4108.681678266473,62.73926624553616,Student
20.27,18,796.35,2.545363219689835,3,0,-4552.022344876178,-238.16203176613993,Student
280.61,47,7888.76,3.557086284790005,1,1,2541.4591229317884,-8.027335992946092,Engineer
199.02,61,4658.89,4.271832990261629,2,1,-688.7062035209728,-75.81115387915798,Retired
104.23,63,5009.29,2.0807339962349953,2,1,-338.7122459637012,-172.11088038842246,Retired
353.59,52,1822.34,19.403075167092858,2,0,-3524.597828054196,91.18626341158324,Retired
55.86,39,5346.46,1.0448034774411479,1,1,-1.78414636191701,-221.9520535236601,Engineer
10.77,31,10704.95,0.10060766281019527,0,2,5356.436646719841,-289.84090251116686,Doctor
95.55,33,2434.74,3.924443677764361,1,0,-2913.3107557263957,-169.82264747446507,Engineer
477.07,27,6568.07,7.263473135944045,1,1,1221.5990386575468,194.04536486531617,Engineer
9.1,52,2791.45,0.32599545039316485,2,0,-2556.945873965154,-257.8342516791102,Retired
21.41,57,658.91,3.24930567148776,0,0,-4689.405555567973,-236.37087218515245,Doctor
278.28,28,1346.88,20.66108339272986,3,0,-4000.411088209118,17.939992328110407,Student
388.1,73,3022.12,12.841978478683838,2,0,-2324.6425304138584,120.41085598500928,Retired
215.39,27,1582.55,13.610312470380082,3,0,-3765.001807082446,-46.13367539219945,Student
194.37,66,14395.88,1.3501779675851704,0,2,9048.156170521783,-121.93624584484186,Doctor
37.7,20,1741.1,2.1652978002412273,3,0,-3607.2054395867144,-224.76528380493295,Student
19.59,64,1061.69,1.845171377709124,2,0,-4286.626668477301,-239.93560733808383,Retired
81.35,41,7192.45,1.1310471397090005,1,1,1844.2953834746522,-204.316716758129,Engineer
314.54,58,9923.45,3.1696637762068636,1,2,4576.285505020384,17.23869959708577,Engineer
466.64,58,10915.11,4.275174505799758,0,2,5568.58724936011,165.08724491540562,Doctor
397.01,22,719.52,55.177062486101846,3,0,-4627.331510625034,140.29848801134568,Student
472.48,55,7128.82,6.627744844167759,1,1,1782.3602887581765,187.0880413966571,Engineer
67.15,59,9028.49,0.7437567079323343,0,1,3680.2759530028698,-226.30622865326748,Doctor
102.67,79,4656.94,2.2046665836364654,2,1,-691.0439204086424,-172.14938765401183,Retired
460.09,35,6990.64,6.5815147110994126,0,1,1644.1026534531948,175.26576688604985,Doctor
453.49,66,6366.43,7.123144368193792,0,1,1019.9113677633422,171.375609764226,Doctor
267.17,26,1382.62,19.323458361661196,3,0,-3964.7192671875264,6.641038751925294,Student
111.26,66,14350.11,0.7753250671946069,0,2,9002.029408617396,-204.83144568788703,Doctor
121.17,68,12990.77,0.9327391678861221,0,2,7642.7512905448375,-189.13962935721105,Doctor
213.28,51,4835.91,4.410338488516122,2,1,-511.6402640591232,-62.31798630835175,Retired
187.88,60,2154.58,8.720028961560953,1,0,-3193.0436974113736,-76.1687036166447,Engineer
471.88,34,14833.34,3.181212053387841,0,2,9486.76218179748,153.60556796225137,Doctor
83.79,57,5061.3,1.6555035267618992,1,1,-286.79783745387886,-192.78262885739804,Engineer
212.14,72,7225.06,2.9361693882126927,2,1,1877.5058119499454,-73.63344071223554,Retired
99.16,79,2607.58,3.802759646875647,2,0,-2740.397029752228,-166.89770172068552,Retired
839.33,60,11538.97,7.273872798005368,0,2,6194.043623639906,535.0491369364258,Doctor
29.91,76,2834.84,1.0550860013263534,2,0,-2513.436743975191,-237.16778846273832,Retired
4.24,38,7822.73,0.0542010270071957,1,1,2474.233256230543,-284.10725958396165,Engineer
50.29,58,7604.9,0.6612841720469698,0,1,2256.6297209973036,-237.10994929649644,Doctor
135.85,57,1480.39,9.17663588648937,2,0,-3867.454883712887,-125.2991349109131,Retired
368.53,68,13696.31,2.690724728047189,0,2,8349.345967066405,55.16202374954787,Doctor
17.95,64,12344.9,0.14540417500344271,0,2,6996.440418166961,-289.5955775735843,Doctor
127.8,31,8630.99,1.4807107875226366,1,1,3283.0041168672296,-164.00504342558884,Engineer
16.73,45,2202.62,0.7595499904658998,1,0,-3145.7455455643085,-247.69983029488978,Engineer
317.12,44,14409.74,2.2007336704201466,0,2,9062.514948979922,0.6987386578527435,Doctor
476.63,79,4894.25,9.73857077182408,2,1,-452.1394282800229,200.85719248202872,Retired
156.58,24,8981.61,1.7433400025162527,3,1,3633.73382437089,-136.7291200833409,Student
55.12,34,3791.99,1.4535903311981309,1,0,-1556.2454850044928,-216.07679917129406,Engineer
15.74,27,690.16,2.280630578416599,3,0,-4658.218230732567,-242.2356206903547,Student
353.68,70,6777.12,5.218735982246146,2,1,1430.1745505133995,69.81274312523692,Retired
297.15,76,5449.37,5.4529239159756075,2,1,102.20449461507178,18.967065349393522,Retired
647.85,36,13779.97,4.701389045114031,0,2,8434.16379273895,334.0225171571627,Doctor
75.04,49,9648.6,0.7777294115208424,1,2,4300.398948187846,-221.0670611786973,Engineer
273.92,28,1029.15,26.61613953262401,3,0,-4318.168476167145,15.109030947007739,Student
215.8,51,3656.62,5.901624997948926,2,0,-1690.907915596908,-54.741247319480806,Retired
963.77,41,6710.51,14.362097664708045,1,1,1366.1403136978843,680.1486301433836,Engineer
420.6,26,1778.75,23.64581869290232,3,0,-3567.9413612530298,158.44611607561131,Student
688.36,23,5191.13,13.26031133876439,3,1,-154.43062320675017,411.26753867046114,Student
285.18,55,14847.97,1.9206665961744265,0,2,9500.61672185623,-33.085228051145265,Doctor
213.55,63,5238.37,4.076649797551529,0,1,-109.16728397814313,-63.754754546916786,Doctor
463.11,51,10238.82,4.523079808024753,0,2,4892.280713360756,164.433033122614,Doctor
150.03,73,7491.42,2.0026910785939114,2,1,2143.597840023738,-136.87448085731407,Retired
428.61,51,2116.36,20.252225519287833,2,0,-3230.260928149125,164.94658108239673,Retired
309.56,58,972.04,31.846426073001112,0,0,-4375.095146290962,51.16643822555932,Doctor
377.08,26,6430.86,5.8636014467738375,3,1,1083.9606260159007,94.64092414764104,Student
77.25,68,14077.97,0.5487296819072636,0,2,8729.749156045677,-237.67353234522085,Doctor
146.92,64,3990.6,3.681651881922518,2,0,-1357.207514674239,-125.06048136513311,Retired
126.6,22,961.65,13.16487287474653,3,0,-4386.2827656552645,-132.26332132350342,Student
101.34,24,703.26,14.410033273611466,3,0,-4644.778534166643,-156.37422257371077,Student
184.97,58,1156.67,15.991596566004132,0,0,-4190.971594433156,-74.62199432895247,Doctor
451.15,46,1356.47,33.25912110109328,1,0,-3990.077964671545,191.08612922927875,Engineer
516.47,25,1305.06,39.57442569690283,3,0,-4041.246694405697,256.75733389892423,Student
353.69,59,9500.79,3.7227430561037558,1,2,4153.7997821464605,58.18565998680475,Engineer
66.69,25,1210.33,5.510067502251452,3,0,-4137.844282933278,-193.4267350614272,Student
95.75,31,337.62,28.360286712872462,1,0,-5010.45788449737,-159.98598958798215,Engineer
43.91,27,1806.68,2.4304248677131532,3,0,-3541.5908536008055,-218.82066615021202,Student
98.03,54,6323.45,1.5502613288631997,1,1,975.3942490337331,-183.92171125835378,Engineer
617.66,42,7155.95,8.63141860968844,1,1,1810.0950270404528,332.1314466969508,Engineer
888.57,62,7896.14,11.253219927711514,2,1,2551.4650476270526,599.8747310688866,Retired
107.48,22,591.23,18.179050454137986,3,0,-4756.791198119627,-149.6515102324314,Student
36.57,62,2583.07,1.4157572191229815,2,0,-2765.193982764815,-229.4464283392091,Retired
84.89,37,4735.61,1.7925884944072676,1,1,-612.5055327055588,-190.31829581243818,Engineer
832.3,69,6617.52,12.577219260387576,2,1,1272.6245236228133,549.113513696392,Retired
180.65,22,816.01,22.138209090574872,3,0,-4531.706648058524,-77.3527438276576,Student
7.76,52,7393.11,0.10496259354994043,2,1,2044.651795433867,-278.74405688243627,Retired
109.3,56,13510.11,0.8090237607243761,0,2,8162.018195984653,-203.23027568878052,Doctor
230.08,79,4466.1,5.151698349790645,2,1,-881.3381019265244,-43.89787329796326,Retired
361.92,54,7474.31,4.842186101459533,2,1,2127.3713008915665,75.05470103815827,Retired
71.29,68,7225.63,0.9866267716448255,2,1,1877.467036689538,-214.48526093283442,Retired
122.45,46,7255.49,1.6876875304080083,0,1,1907.5174790739866,-163.4807175949417,Doctor
642.53,65,11417.91,5.627387148786424,0,2,6072.1461342664725,338.809207605639,Doctor
62.86,25,1040.43,6.041732745115,3,0,-4307.759817910881,-196.5169565269757,Student
175.21,69,6039.04,2.9012889465875373,0,1,691.3377232861521,-105.50923468857738,Doctor
168.0,32,3498.58,4.801948218991706,1,0,-1849.1745404476042,-101.90321337964284,Engineer
11.46,67,6628.75,0.1728832736187064,2,1,1280.3367257796835,-271.77612074260196,Retired
382.07,62,10156.09,3.761979265642585,0,2,4809.218134125503,83.77167098060914,Doctor
13.48,18,521.88,2.582969264965126,3,0,-4826.518315349332,-243.7809738550308,Student
65.32,28,9165.02,0.7127098467870228,3,2,3816.7552592368675,-228.75373488448855,Student
83.07,27,6704.76,1.2389705224348073,1,1,1356.6002877197343,-200.5376160320822,Engineer
730.1,77,6384.05,11.436313938643965,2,1,1038.7293977039772,447.92767089673214,Retired
85.31,62,6095.65,1.3995226103860952,2,1,747.5527953535466,-195.66240129488602,Retired
726.61,18,1008.76,72.03001705063643,3,0,-4336.713854380373,469.01521220252437,Student
130.4,45,4381.24,2.9763263368361472,1,1,-966.6668242948999,-143.27748712672116,Engineer
68.1,20,1382.8,4.924790280590107,3,0,-3965.3756539802753,-192.77391688238936,Student
65.26,26,7380.63,0.8842063617875439,3,1,2032.3841296991222,-221.2247240515646,Student
191.62,63,1981.67,9.66962208642206,0,0,-3365.933294352203,-71.66359297275963,Doctor
212.88,39,7036.72,3.025273138621403,0,1,1689.1283283969424,-72.12989760155693,Doctor
88.38,30,3707.82,2.3836108548958688,1,0,-1640.2781504221439,-182.45110093345895,Engineer
48.77,42,2040.16,2.390498784409066,1,0,-3308.0726677872985,-214.9387957653434,Engineer
390.09,26,2617.23,14.904689308925848,1,0,-2729.584611642607,124.12621528268483,Engineer
48.29,37,8883.4,0.5435981718711305,1,1,3535.0778086523433,-244.57311549895493,Engineer
333.83,63,1660.66,20.102248503606997,2,0,-3686.348135748266,72.15633078897321,Retired
1074.29,67,2011.6,53.40475243587194,2,0,-3332.282887293084,811.7831618168576,Retired
100.27,79,4309.9,2.326504095222627,2,1,-1038.0902302773393,-173.06927299784698,Retired
44.54,31,362.4,12.290286975717441,1,0,-4985.865338036898,-211.75405885025518,Engineer
82.17,28,1913.06,4.295212904979457,3,0,-3435.049727499496,-180.97368467677785,Student
447.42,32,6133.22,7.295026103743221,1,1,786.6329967609781,166.26430892877698,Engineer
590.26,25,1068.28,55.253304377129595,3,0,-4277.738381905296,331.9850264712244,Student
192.73,71,2037.75,9.457980615875353,2,0,-3309.8386684536777,-70.78916123448337,Retired
146.01,26,221.79,65.83254429866089,3,0,-5126.155316302206,-108.15283028785046,Student
136.05,24,1127.54,12.066090781701758,3,0,-4220.3491255984345,-123.5529650480378,Student
11.57,56,2061.61,0.5612118683941191,2,0,-3286.7614324602914,-252.2507168221295,Retired
102.34,51,9326.28,1.0973292674035093,0,2,3978.202855085651,-192.3971314347085,Doctor
7.82,36,2240.49,0.3490307923713117,1,0,-3107.9253743286868,-256.7897472394223,Engineer
79.43,74,6579.37,1.2072584457174473,2,1,1231.2575524989497,-203.58764639759508,Retired
386.97,58,1876.35,20.623551043248863,2,0,-3470.4392043569196,124.36498372176072,Retired
51.22,23,1664.59,3.077033984344493,3,0,-3683.6541542437053,-210.89548788789645,Student
256.05,54,6910.18,3.7054027536185745,2,1,1562.7939556311694,-28.403140231567193,Retired
7.79,34,1319.85,0.5902185854453158,0,0,-4028.557028861429,-252.90093133730926,Doctor
233.71,63,6095.5,3.8341399392994835,0,1,748.039576279316,-47.25503284353826,Doctor
176.37,55,2420.86,7.285427492709203,2,0,-2926.8203766146635,-88.85404005597621,Retired
122.63,21,359.06,34.15306633988748,3,0,-4988.927845794036,-133.0496111965767,Student
86.41,75,3128.71,2.7618411421959848,2,0,-2219.3315400258807,-181.8931537920116,Retired
21.57,54,7587.48,0.2842841101393348,2,1,2239.08120554762,-265.7589051061122,Retired
82.67,26,290.59,28.44901751608796,3,0,-5057.5508502103485,-172.86347392602846,Student
451.35,47,7707.96,5.85563495399561,1,1,2361.3931058485523,163.4728916090083,Engineer
299.42,63,4735.41,6.3230005427196385,2,1,-611.7557173610758,24.281655710277334,Retired
543.47,18,6165.03,8.81536667299267,3,1,818.8350485401461,262.1643794426035,Student
346.76,21,1637.75,21.172950694550448,3,0,-3709.259510377591,85.15947935767696,Student
47.48,24,585.52,8.10903128842738,3,0,-4762.736185192935,-209.8960323117733,Student
64.92,58,5481.76,1.1842911765564343,1,1,133.5778474716335,-213.44450661232318,Engineer
350.72,28,1982.9,17.687225780422615,3,0,-3364.0802117248522,87.55549752047955,Student
3.8,65,5766.96,0.06589260199481183,0,1,418.52235185591326,-275.7744215166679,Doctor
22.54,26,7139.11,0.3157256296653224,1,1,1790.6844102451196,-262.9156566168651,Engineer
767.14,62,4732.57,16.209797213776024,2,1,-612.6000228541534,492.09568180088183,Retired
167.47,35,2293.13,7.303118445094696,1,0,-3054.613219850264,-97.23041370312069,Engineer
43.65,30,2870.67,1.5205509515200284,1,0,-2477.608929849068,-223.62748596088568,Engineer
391.08,56,6885.16,5.680042293860999,2,1,1538.3552547746858,106.73358866332097,Retired
390.77,44,5500.56,7.1041857556321535,0,1,153.7527545439707,112.33808362855234,Doctor
508.16,39,5609.44,9.059014803616762,1,1,263.126977598401,229.26451922363248,Engineer
36.76,65,1228.93,2.991220004394066,2,0,-4119.315768290414,-223.44919860285685,Retired
362.09,32,6590.28,5.494303732163125,1,1,1243.3230040884173,78.97604759118309,Engineer
42.58,30,13485.0,0.3157582499073044,0,2,8136.587669023987,-269.859302317084,Doctor
122.35,53,6472.5,1.8903051371185784,2,1,1124.5451010381466,-160.23738820174069,Retired
248.66,28,2571.39,9.670256164953587,1,0,-2776.020553910644,-17.198094334058112,Engineer
461.25,54,676.1,68.22215648572696,0,0,-4670.458775102477,205.1185820378057,Doctor
61.77,56,12352.2,0.500072861514548,0,2,7003.918146987157,-245.8253010135941,Doctor
268.92,29,8765.38,3.0679787984091966,1,1,3417.9952897904413,-23.47501559845597,Engineer
303.97,24,1590.88,19.1070351000704,3,0,-3756.305255987293,42.53034740625333,Student
219.02,54,7375.73,2.969468784784693,1,1,2028.1801803647295,-67.41764249580584,Engineer
125.14,20,1845.18,6.781994168590598,3,0,-3502.7592151000244,-137.67029295571274,Student
47.6,53,1382.51,3.4430130704298705,1,0,-3965.707375644904,-213.26799006206855,Engineer
592.82,74,7508.98,7.8948139427725215,2,1,2163.056747834391,305.81813280503866,Retired
372.5,22,3901.82,9.546826865411525,3,0,-1445.0807759231952,100.91937742889701,Student
4.72,32,4792.01,0.09849729028111377,1,1,-556.4550720032848,-270.74828842469515,Engineer
144.93,42,6887.52,2.104240713638581,1,1,1539.6427101876398,-139.43879031546342,Engineer
316.56,28,8643.51,3.6624010384670114,1,1,3296.329760390009,24.678173697026125,Engineer
9.18,22,887.32,1.0345760266871027,3,0,-4461.09290159118,-249.67376006920728,Student
421.25,25,7174.69,5.87133381372575,3,1,1827.9706340516623,135.6277964877649,Student
185.71,48,2679.91,6.9297103260930415,1,0,-2667.7415176714117,-80.63849058693168,Engineer
1432.02,60,4315.07,33.186483649164444,2,1,-1027.2648510410027,1158.952976656737,Retired
26.27,45,8853.93,0.29670440132235065,1,1,3505.5241733684534,-266.4557109568549,Engineer
297.03,61,1088.62,27.285003031360805,2,0,-4258.557518208929,38.01504194977838,Retired
341.67,53,1442.29,23.68941059010324,2,0,-3904.7022412770693,81.01544284153397,Retired
99.52,52,3798.09,2.620264396051699,1,0,-1549.9329015683925,-171.6665811021595,Engineer
881.1,28,9951.68,8.853781472073056,3,2,4606.90768356066,583.5573753494093,Student
139.69,52,9567.94,1.4599798911782473,1,2,4220.0213424423555,-156.0793152732208,Engineer
